1.462663812588255619e+00,2.000000000000000042e-02
1.334498347936494689e+00,5.999999999999999778e-02
1.328448948178626354e+00,1.000000000000000056e-01
1.274161494194880229e+00,1.399999999999999856e-01
1.320139400557599263e+00,1.799999999999999933e-01
1.172644469269178202e+00,2.200000000000000011e-01
1.193868285722124778e+00,2.600000000000000089e-01
1.240515303973606764e+00,3.000000000000000444e-01
1.015494706980226924e+00,3.400000000000000244e-01
9.603167699580791306e-01,3.800000000000000044e-01
9.980386446941093004e-01,4.200000000000000400e-01
9.112325807268740752e-01,4.600000000000000200e-01
9.004201540784532165e-01,5.000000000000000000e-01
8.623983932025487409e-01,5.400000000000000355e-01
7.935141105947729478e-01,5.800000000000000711e-01
7.736373375477098024e-01,6.199999999999999956e-01
7.126534603292736803e-01,6.600000000000000311e-01
7.055922793769203727e-01,7.000000000000000666e-01
7.413339260612517023e-01,7.399999999999999911e-01
7.980046256903720048e-01,7.800000000000000266e-01
7.318139026326770935e-01,8.200000000000000622e-01
6.874003108884014779e-01,8.599999999999999867e-01
7.192067342679963060e-01,9.000000000000000222e-01
7.828195210353059430e-01,9.400000000000000577e-01
7.822420284435527282e-01,9.799999999999999822e-01
7.836255057053321815e-01,1.020000000000000018e+00
8.318006032826534835e-01,1.060000000000000053e+00
9.571326747620731989e-01,1.100000000000000089e+00
8.901513855691390864e-01,1.140000000000000124e+00
9.098390861600653690e-01,1.179999999999999938e+00
1.041743133852690129e+00,1.219999999999999973e+00
1.022452866283692030e+00,1.260000000000000009e+00
1.157792661613972651e+00,1.300000000000000044e+00
1.106211897099567132e+00,1.340000000000000080e+00
1.150813880154225810e+00,1.380000000000000115e+00
1.223002675678233508e+00,1.420000000000000151e+00
1.299439246037635387e+00,1.459999999999999964e+00
1.388986986456418160e+00,1.500000000000000000e+00
1.374398278166663268e+00,1.540000000000000036e+00
1.292095472942299317e+00,1.580000000000000071e+00
1.525541048294167368e+00,1.620000000000000107e+00
1.554228365292339653e+00,1.660000000000000142e+00
1.538282680661487545e+00,1.699999999999999956e+00
1.493496193687612994e+00,1.739999999999999991e+00
1.568312427113006224e+00,1.780000000000000027e+00
1.513119035429671522e+00,1.820000000000000062e+00
1.490052966505324816e+00,1.860000000000000098e+00
1.526741285359791700e+00,1.900000000000000133e+00
1.489677044617182089e+00,1.939999999999999947e+00
1.451631157674295514e+00,1.979999999999999982e+00
1.410068230956417645e+00,2.020000000000000018e+00
1.425185853518340373e+00,2.060000000000000053e+00
1.364623008642724900e+00,2.100000000000000089e+00
1.368249735087600394e+00,2.140000000000000124e+00
1.228741972296989227e+00,2.180000000000000160e+00
1.227982826386539328e+00,2.220000000000000195e+00
1.253622156313873637e+00,2.260000000000000231e+00
1.144713672915732561e+00,2.300000000000000266e+00
1.083396117000342329e+00,2.339999999999999858e+00
1.111444550314996782e+00,2.379999999999999893e+00
1.037644556078517910e+00,2.419999999999999929e+00
9.576678064486114916e-01,2.459999999999999964e+00
9.962615065870314979e-01,2.500000000000000000e+00
8.653030409275843660e-01,2.540000000000000036e+00
8.504464128587800875e-01,2.580000000000000071e+00
7.971462511838917075e-01,2.620000000000000107e+00
8.550736606704005816e-01,2.660000000000000142e+00
8.137153028167311009e-01,2.700000000000000178e+00
7.702245262648156343e-01,2.740000000000000213e+00
6.881265549346647914e-01,2.780000000000000249e+00
7.198269757231808841e-01,2.820000000000000284e+00
8.126760140129104526e-01,2.859999999999999876e+00
7.498707885395601291e-01,2.899999999999999911e+00
7.575308205425635988e-01,2.939999999999999947e+00
7.891303048001759857e-01,2.979999999999999982e+00
8.746232033903443837e-01,3.020000000000000018e+00
8.711472013069514464e-01,3.060000000000000053e+00
9.264340870464190525e-01,3.100000000000000089e+00
1.031325661065679133e+00,3.140000000000000124e+00
1.064438973721264947e+00,3.180000000000000160e+00
1.011015162655113597e+00,3.220000000000000195e+00
1.168211218776700644e+00,3.260000000000000231e+00
1.079191459160895983e+00,3.300000000000000266e+00
1.183648625737927063e+00,3.340000000000000302e+00
1.182522341555026113e+00,3.379999999999999893e+00
1.262163291305573143e+00,3.419999999999999929e+00
1.275688541996690573e+00,3.459999999999999964e+00
1.445451465475921626e+00,3.500000000000000000e+00
1.450101941737900413e+00,3.540000000000000036e+00
1.398224609339739244e+00,3.580000000000000071e+00
1.473877157943763949e+00,3.620000000000000107e+00
1.387027626595327412e+00,3.660000000000000142e+00
1.588617637529492033e+00,3.700000000000000178e+00
1.569992325564034896e+00,3.740000000000000213e+00
1.584217440625281803e+00,3.780000000000000249e+00
1.585239068336439017e+00,3.820000000000000284e+00
1.476599155234091354e+00,3.859999999999999876e+00
1.595190226078346152e+00,3.899999999999999911e+00
1.582550886088050390e+00,3.939999999999999947e+00
1.555819432042937933e+00,3.979999999999999982e+00
